distance;force;result;datetime
11,24802;10,74651;0;401.07541
11,73442;8,321424;10.19308;401.143258
11,24728;17,27141;9.616934;402.638187
4,799597;3,582078;3.954746;402.926473
10,23127;5,71071;8.615802;403.554271
11,61419;7,765727;9.887542;404.083203
7,196383;14,58656;6.057929;404.286628
10,81171;9,678902;9.152184;404.303583
7,432325;17,34676;6.364988;404.880053
8,243139;15,4468;7.057217;405.592779
7,079709;3,930682;5.99443;406.068494
13,01781;3,442547;11.29376;406.25601
5,011609;15,46658;4.233643;406.816602
5,888482;13,56581;5.177413;406.918332
13,98981;8,208853;12.25197;407.563138
8,595304;18,86442;7.033999;408.053795
8,619869;15,02823;7.455977;408.377822
12,44625;5,232896;10.8657;409.362284
9,031995;17,36013;7.601443;410.719142
8,706675;17,08736;7.151217;410.837824
14,30328;13,36266;12.56614;410.972496
12,57129;14,82831;10.90176;411.126053
13,83244;15,34978;12.05454;411.228354
14,409;19,99188;17.36659;412.06094
5,148785;5,274316;4.392702;412.518691
9,721525;3,918594;8.081401;412.65433
10,17481;3,775596;8.511996;412.688238
8,758992;6,560116;7.569531;412.993013
13,57593;9,310169;11.82145;413.809692
9,580085;14,10045;8.036194;414.420089
14,07459;14,78894;12.38406;414.793967
6,852842;6,072423;5.500008;415.450261
8,045951;6,428467;6.5419;415.602853
10,44834;8,80547;9.037705;416.281038
11,32053;9,796157;9.717997;416.62068
7,447772;13,98883;6.595005;416.944883
9,864223;12,03846;8.451014;417.537298
10,05857;13,67007;8.485667;418.062933
11,70239;3,884717;9.973985;418.814072
12,0367;4,7967;10.30438;418.984646
12,69661;6,565554;11.00215;419.32374
8,481915;11,41857;6.915565;419.563223
10,82895;9,422105;9.244695;419.749728
13,98153;11,17666;12.26671;420.241412
7,680657;19,11102;6.696477;420.46179
6,05653;11,44847;4.818693;421.514029
4,954903;14,094;4.036843;421.548927
7,227545;10,78508;5.856738;421.651186
6,794385;17,27074;0;422.028175
8,769707;12,12733;7.44729;422.098011
5,74683;19,98469;4.598748;422.300446
8,89207;14,95461;7.312546;423.10515
11,9455;4,361146;10.39791;423.941945
9,033056;6,823687;7.834897;424.128416
8,721416;9,771111;7.20007;424.434045
11,69336;10,44551;0;424.653521
10,97971;17,9968;9.334349;426.199806
14,11301;18,08177;14.51939;426.459116
11,12343;19,77553;12.37059;426.645647
6,19738;4,292774;4.896406;427.08183
6,811526;8,05414;5.409554;427.480835
6,477547;9,979981;5.114117;428.125673
6,123141;16,90103;4.816253;428.176505
10,01284;10,47725;8.510309;428.337074
14,03691;15,94477;12.28421;429.609164
11,45978;17,56171;10.688;429.875449
7,209837;6,003997;6.157284;430.615226
4,605357;19,09881;3.638774;431.250231
9,084682;9,934319;7.510468;431.341984
11,8556;12,26839;10.23305;432.12239
14,22934;12,52324;12.45909;432.396188
7,66775;15,89897;6.384501;432.482479
9,805395;17,74431;8.47011;432.726827
10,7734;3,365993;9.126583;433.39506
7,538887;6,738429;6.097484;433.569592
8,554438;10,63375;7.048312;434.184302
14,11595;13,31451;12.32858;435.23272
8,460781;19,49483;7.202895;435.374343
9,382499;13,02665;8.051267;435.408252
7,174469;16,84665;6.304183;435.459114
8,528343;3,640182;7.254183;436.00366
7,642323;8,241446;6.144242;436.441115
12,98116;11,56102;11.26893;437.753311
11,24517;13,87201;9.532939;437.923878
14,06127;16,81228;12.57079;438.58795
12,0145;17,44145;11.30949;438.705597
13,18328;18,31957;13.71859;438.85819
9,735513;3,53837;8.142156;439.430659
7,025346;18,11233;0;440.372127
13,96969;8,184484;12.18002;440.374094
9,132424;14,31834;0;440.508728
8,224721;17,23555;7.184177;441.153621
10,10907;10,53041;8.445436;441.205485
13,39315;12,85615;11.61854;441.239393
7,640114;7,539175;6.70934;442.213831
13,34733;5,408763;11.67134;442.258746
11,50574;6,773311;9.78311;442.480117
14,64413;10,49513;0;442.802179
10,3153;13,31527;8.721555;443.446457
12,69997;12,33019;10.97176;443.513307
13,08982;11,4471;11.32077;443.905255
5,521176;10,09294;4.430492;443.974082
8,994922;12,50324;7.632747;443.976063
13,64743;5,539249;11.91321;443.978058
10,27666;12,9526;8.907461;443.979056
7,765813;4,442612;6.624497;443.98105
12,01601;18,3049;10.36756;443.98205
11,35439;4,257882;9.645058;443.983046
6,946726;4,661416;6.084253;444.541814
13,11014;7,801262;11.41786;445.475313
9,996174;12,40607;0;445.525167
7,694519;16,03972;0;445.64385
